,Date,SOURCEURL,AvgTone,N_label,Label
328,2016-02-18,http://www.booking.com/destinationfinder/cities/th/bangkok.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,3.64583333333334,3.0,Business_Model_Resilience
329,2016-02-18,http://www.booking.com/city/th/bangkok.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,6.742539857778361,3.0,Business_Model_Resilience
330,2016-02-18,http://www.booking.com/region/gb/isle-of-man.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,1.6949152542372798,19.0,Waste_And_Hazardous_Materials_Management
331,2016-02-18,http://www.booking.com/city/it/naples.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,1.54330963154493,19.0,Waste_And_Hazardous_Materials_Management
332,2016-02-18,http://www.booking.com/city/it/rome.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,5.23431594860167,19.0,Waste_And_Hazardous_Materials_Management
333,2016-02-18,http://www.booking.com/content/privacy.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,1.20248254460823,22.0,Customer_Privacy
334,2016-02-18,http://www.booking.com/city/fr/nice.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,9.170305676855849,3.0,Business_Model_Resilience
335,2016-02-18,http://www.booking.com/city/pt/porto.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,2.6963657678780697,6.0,Customer_Welfare
336,2016-02-18,http://www.booking.com/destinationfinder/cities/ru/moscow.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,1.1695906432748602,9.0,Employee_Health_And_Safety
337,2016-02-18,http://www.booking.com/city/us/san-francisco.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,2.10970464135021,3.0,Business_Model_Resilience
338,2016-02-18,http://www.booking.com/city/at/vienna.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,6.10328638497652,8.0,Employee_Engagement_Inclusion_And_Diversity
339,2016-02-18,http://www.booking.com/content/terms.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,-0.361141211445089,15.0,Product_Design_And_Lifecycle_Management
340,2016-02-18,http://www.booking.com/city/us/san-diego.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,2.10526315789473,8.0,Employee_Engagement_Inclusion_And_Diversity
341,2016-02-18,http://www.booking.com/motels/city/us/san-diego.en-gb.html?label=gen173nr-17CAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLrgBDcgBDtgBAegBAfgBCw,0.961457826677624,5.0,Critical_Incident_Risk_Management
342,2016-02-19,http://www.booking.com/apartments/city/gb/london.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,0.287413609782025,1.0,Data_Security
343,2016-02-19,http://www.booking.com/city/it/rimini.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,2.7063599458728,3.0,Business_Model_Resilience
344,2016-02-19,http://www.booking.com/city/it/milan.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,8.7719298245614,15.0,Product_Design_And_Lifecycle_Management
345,2016-02-19,http://www.booking.com/city/pt/lisbon.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,2.6077097505669,6.0,Customer_Welfare
346,2016-02-19,http://www.booking.com/guest-house/city/us/new-york.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,-0.5390842107179029,15.0,Product_Design_And_Lifecycle_Management
347,2016-02-19,http://www.booking.com/city/hr/split.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,0.7042253521126801,3.0,Business_Model_Resilience
348,2016-02-19,http://www.booking.com/city/it/venice.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,2.10304942166141,8.0,Employee_Engagement_Inclusion_And_Diversity
349,2016-02-19,http://www.booking.com/hostels/city/es/barcelona.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,0.205360750261075,2.0,Access_And_Affordability
350,2016-02-19,http://www.booking.com/region/gb/isle-of-wight-county.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,0.83682008368201,2.0,Access_And_Affordability
351,2016-02-19,http://www.booking.com/hotel/pe/thunderbird-pardo.en.html?aid=330632&label=msn-IXo_u0a5DnayNojlIV46Hg-5367676617,0.418410041841,7.0,Director_Removal
352,2016-02-19,http://www.booking.com/city/fr/cannes.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,3.4732272069464503,3.0,Business_Model_Resilience
353,2016-02-19,http://www.booking.com/city/tr/istanbul.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,1.31004366812227,15.0,Product_Design_And_Lifecycle_Management
354,2016-02-19,http://www.booking.com/city/th/bangkok.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,6.742539857778361,3.0,Business_Model_Resilience
355,2016-02-19,http://www.booking.com/destinationfinder/cities/th/bangkok.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,3.64583333333334,3.0,Business_Model_Resilience
356,2016-02-19,http://www.booking.com/city/us/new-york.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,6.06060606060606,3.0,Business_Model_Resilience
357,2016-02-19,http://www.booking.com/city/ar/buenos-aires.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,0.67189249720045,8.0,Employee_Engagement_Inclusion_And_Diversity
358,2016-02-19,http://www.booking.com/city/fr/nice.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,9.170305676855849,3.0,Business_Model_Resilience
359,2016-02-19,http://www.booking.com/city/it/naples.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,0.8241758241758299,19.0,Waste_And_Hazardous_Materials_Management
360,2016-02-19,http://www.booking.com/city/it/rome.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,7.40740740740741,19.0,Waste_And_Hazardous_Materials_Management
361,2016-02-19,http://www.booking.com/content/privacy.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,1.20248254460823,22.0,Customer_Privacy
362,2016-02-19,http://www.booking.com/region/gb/isle-of-man.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,1.6949152542372798,19.0,Waste_And_Hazardous_Materials_Management
363,2016-02-19,http://www.booking.com/destinationfinder/cities/ru/moscow.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,1.1695906432748602,9.0,Employee_Health_And_Safety
364,2016-02-19,http://www.booking.com/city/th/chiang-mai.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,5.02283105022831,3.0,Business_Model_Resilience
365,2016-02-19,http://www.booking.com/city/us/san-francisco.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,2.49929676511955,3.0,Business_Model_Resilience
366,2016-02-19,http://www.booking.com/motels/city/us/san-diego.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,0.961457826677624,5.0,Critical_Incident_Risk_Management
367,2016-02-19,http://www.booking.com/content/offices.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,5.820105820105821,22.0,Customer_Privacy
368,2016-02-19,http://www.booking.com/city/at/vienna.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,6.10328638497652,8.0,Employee_Engagement_Inclusion_And_Diversity
369,2016-02-19,http://www.booking.com/content/terms.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,-0.361184685769329,15.0,Product_Design_And_Lifecycle_Management
370,2016-02-19,http://www.booking.com/city/us/san-diego.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,2.10526315789473,8.0,Employee_Engagement_Inclusion_And_Diversity
371,2016-02-20,http://www.booking.com/city/pe/lima.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,0.23606224958467,1.0,Data_Security
372,2016-02-20,http://www.booking.com/aparthotels/city/us/new-york.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,-0.53908355795148,2.0,Access_And_Affordability
373,2016-02-20,http://www.booking.com/apartments/city/es/barcelona.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,1.8939393939393896,21.0,Air_Quality
374,2016-02-22,http://www.tourism-review.com/new-travel-experience-of-blind-booking-comes-from-spain-news4903,2.31023102310231,4.0,Competitive_Behavior
377,2016-02-22,http://www.belgiumbooking.com/index.php/2016/02/22/belgium-history/,-1.99764982373678,22.0,Customer_Privacy
378,2016-02-22,http://www.belgiumbooking.com/index.php/2016/02/22/belgium/,-0.82065992260167,22.0,Customer_Privacy
379,2016-02-22,http://www.tnooz.com/article/the-montcalm-mystery-comparison-widgets-booking-com-and-a-pr-fail/,-0.71942446043166,4.0,Competitive_Behavior
380,2016-02-23,http://www.booking.com/city/it/rimini.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,2.7063599458728,3.0,Business_Model_Resilience
382,2016-02-24,http://www.booking.com/hotel/fj/nanuku-resort-amp-spa.en.html?aid=330632&label=msn-W_JIxKraK3oHZPdKI0Awxg-6311144627,6.13207547169811,7.0,Director_Removal
383,2016-02-24,http://www.venuebooking.com/newcsm/index.php/9-industry-news/1196-boutique-hotel-with-rooftop-swimming-pool-planned-in-liverpool,0.0,3.0,Business_Model_Resilience
384,2016-02-25,http://www.venuebooking.com/newcsm/index.php/refurbishment-round-up/9-industry-news/1196-boutique-hotel-with-rooftop-swimming-pool-planned-in-liverpool,0.0,3.0,Business_Model_Resilience
385,2016-02-26,http://www.venuebooking.com/newcsm/index.php/9-industry-news/1203-jesus-college-cambridge-plan-new-west-court-facilities,1.61290322580645,2.0,Access_And_Affordability
386,2016-02-26,http://www.venuebooking.com/newcsm/index.php/1196-boutique-hotel-with-rooftop-swimming-pool-planned-in-liverpool,0.0,3.0,Business_Model_Resilience
387,2016-02-26,http://www.booking.com/hotel/sg/marina-bay-sands.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,0.29806259314456,0.0,Business_Ethics
388,2016-02-26,http://www.booking.com/hotel/mv/kurumba-maldives.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,-0.0953288846520497,0.0,Business_Ethics
389,2016-02-27,http://www.booking.com/hotel/sg/marina-bay-sands.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,0.29806259314456,0.0,Business_Ethics
390,2016-02-27,http://www.booking.com/hotel/mv/kurumba-maldives.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,-0.0953288846520497,0.0,Business_Ethics
391,2016-02-27,http://www.booking.com/city/sg/singapore.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19jYYgBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,1.3235294117647098,3.0,Business_Model_Resilience
392,2016-02-28,http://www.venuebooking.com/newcsm/index.php/hotel-diary/9-industry-news/1199-malmaison-edinburgh-refurbishment-complete,2.7210884353741496,3.0,Business_Model_Resilience
393,2016-02-28,http://www.venuebooking.com/newcsm/index.php/hotel-diary/9-industry-news/1203-jesus-college-cambridge-plan-new-west-court-facilities,1.61290322580645,2.0,Access_And_Affordability
394,2016-02-29,http://www.venuebooking.com/newcsm/index.php/news/9-industry-news/1203-jesus-college-cambridge-plan-new-west-court-facilities,1.61290322580645,2.0,Access_And_Affordability
395,2016-02-29,http://www.venuebooking.com/newcsm/index.php/news/9-industry-news/1199-malmaison-edinburgh-refurbishment-complete,1.60219455013644,3.0,Business_Model_Resilience
396,2016-02-29,http://www.ship-technology.com/features/featurekontainers-bookingcom-for-ocean-freight-4785252/,1.43396226415094,22.0,Customer_Privacy
397,2016-03-01,http://www.venuebooking.com/newcsm/index.php/refurbishment-round-up/9-industry-news/1210-bespoke-hotels-add-three-properties-to-its-portfolio,3.04568527918782,12.0,Management_Of_Legal_And_Regulatory_Framework
398,2016-03-01,http://www.venuebooking.com/newcsm/index.php/1203-jesus-college-cambridge-plan-new-west-court-facilities,1.61290322580645,2.0,Access_And_Affordability
399,2016-03-02,http://www.venuebooking.com/newcsm/index.php/blogs/9-industry-news/1210-bespoke-hotels-add-three-properties-to-its-portfolio,3.04568527918782,12.0,Management_Of_Legal_And_Regulatory_Framework
400,2016-03-02,http://www.tnooz.com/article/booking-com-thinks-its-destination-finder-will-inspire-your-next-trip/,4.575163398692809,4.0,Competitive_Behavior
403,2016-03-03,http://www.venuebooking.com/newcsm/index.php/9-industry-news/1214-jurys-inn-liverpool-undergoing-2-1million-refurbishment,4.0,2.0,Access_And_Affordability
404,2016-03-03,http://www.venuebooking.com/newcsm/index.php/news/9-industry-news/1210-bespoke-hotels-add-three-properties-to-its-portfolio,3.04568527918782,12.0,Management_Of_Legal_And_Regulatory_Framework
405,2016-03-04,http://www.venuebooking.com/newcsm/index.php/blogs/9-industry-news/1214-jurys-inn-liverpool-undergoing-2-1million-refurbishment,4.0,2.0,Access_And_Affordability
406,2016-03-05,http://www.venuebooking.com/newcsm/index.php/news/9-industry-news/1214-jurys-inn-liverpool-undergoing-2-1million-refurbishment,4.0,2.0,Access_And_Affordability
407,2016-03-05,http://www.venuebooking.com/newcsm/index.php/our-services/contact-us/9-industry-news/1210-bespoke-hotels-add-three-properties-to-its-portfolio,3.04568527918782,12.0,Management_Of_Legal_And_Regulatory_Framework
408,2016-03-07,http://www.venuebooking.com/newcsm/index.php/refurbishment-round-up/9-industry-news/1214-jurys-inn-liverpool-undergoing-2-1million-refurbishment,4.0,2.0,Access_And_Affordability
409,2016-03-07,http://www.venuebooking.com/newcsm/index.php/9-industry-news/1218-aircraft-carrier-to-become-luxury-hotel,2.5,3.0,Business_Model_Resilience
410,2016-03-07,http://www.booking.com/bed-and-breakfast/index.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,6.422018348623849,21.0,Air_Quality
411,2016-03-07,http://www.venuebooking.com/newcsm/index.php/features/9-industry-news/1210-bespoke-hotels-add-three-properties-to-its-portfolio,3.04568527918782,12.0,Management_Of_Legal_And_Regulatory_Framework
412,2016-03-08,http://www.venuebooking.com/newcsm/index.php/refurbishment-round-up/9-industry-news/1218-aircraft-carrier-to-become-luxury-hotel,2.5,3.0,Business_Model_Resilience
413,2016-03-08,http://www.venuebooking.com/newcsm/index.php/9-industry-news/1220-signature-living-planning-new-aparthotel-in-liverpool,-1.06942749544017,3.0,Business_Model_Resilience
414,2016-03-08,http://www.venuebooking.com/newcsm/index.php/refurbishment-round-up/1214-jurys-inn-liverpool-undergoing-2-1million-refurbishment,4.0,2.0,Access_And_Affordability
415,2016-03-08,https://skift.com/2016/03/08/skift-cmo-interviews-booking-com-cmo-on-the-right-mix-online-and-offline-global-and-local/,1.4525139664804398,3.0,Business_Model_Resilience
416,2016-03-09,http://www.venuebooking.com/newcsm/index.php/9-industry-news/1226-shakespeare-s-airport-joins-shakespeare-campaign,5.38116591928251,8.0,Employee_Engagement_Inclusion_And_Diversity
417,2016-03-09,http://www.venuebooking.com/newcsm/index.php/blogs/9-industry-news/1218-aircraft-carrier-to-become-luxury-hotel,2.5,3.0,Business_Model_Resilience
418,2016-03-09,http://www.venuebooking.com/newcsm/index.php/blogs/9-industry-news/1220-signature-living-planning-new-aparthotel-in-liverpool,-0.127233622188045,3.0,Business_Model_Resilience
419,2016-03-09,http://www.venuebooking.com/newcsm/index.php/9-industry-news/1224-palace-hotel-manchester-refurbishment-planned,5.4054054054054,2.0,Access_And_Affordability
422,2016-03-10,http://www.tnooz.com/article/booking-com-boss-is-clicking-annoyed/,0.85106382978723,4.0,Competitive_Behavior
423,2016-03-10,http://www.booking.com/hotel/bz/thatch-caye-resort.en.html?aid=330632&label=msn-RKaY2oQ5e5BepdIQ4d8BVg-8852793903,2.25563909774436,7.0,Director_Removal
424,2016-03-10,http://www.venuebooking.com/newcsm/index.php/refurbishment-round-up/9-industry-news/1224-palace-hotel-manchester-refurbishment-planned,5.4054054054054,2.0,Access_And_Affordability
425,2016-03-10,http://www.venuebooking.com/newcsm/index.php/refurbishment-round-up/9-industry-news/1226-shakespeare-s-airport-joins-shakespeare-campaign,6.3175259648226,8.0,Employee_Engagement_Inclusion_And_Diversity
426,2016-03-11,http://www.booking.com/hotel/bh/best-western-juffair.en.html?aid=330632&label=msn-QrSitYz3Qa2r1WlPJ1QFIw-5367528104,1.92539109506618,7.0,Director_Removal
427,2016-03-12,http://www.venuebooking.com/newcsm/index.php/our-services/contact-us/9-industry-news/1226-shakespeare-s-airport-joins-shakespeare-campaign,5.38116591928251,8.0,Employee_Engagement_Inclusion_And_Diversity
428,2016-03-12,http://www.venuebooking.com/newcsm/index.php/our-services/contact-us/9-industry-news/1224-palace-hotel-manchester-refurbishment-planned,5.4054054054054,2.0,Access_And_Affordability
429,2016-03-13,http://www.booking.com/hotel/be/parkhotel_kortrijk.html?aid=330632&label=msn-aX9JhkTasrL5*6F3J6dkew-456928871,-2.46684271722208,12.0,Management_Of_Legal_And_Regulatory_Framework
430,2016-03-14,http://www.venuebooking.com/newcsm/index.php/hotel-diary/9-industry-news/1226-shakespeare-s-airport-joins-shakespeare-campaign,5.38116591928251,8.0,Employee_Engagement_Inclusion_And_Diversity
431,2016-03-14,http://www.venuebooking.com/newcsm/index.php/hotel-diary/9-industry-news/1224-palace-hotel-manchester-refurbishment-planned,5.4054054054054,2.0,Access_And_Affordability
432,2016-03-15,http://www.venuebooking.com/newcsm/index.php/blogs/1226-shakespeare-s-airport-joins-shakespeare-campaign,5.38116591928251,8.0,Employee_Engagement_Inclusion_And_Diversity
433,2016-03-16,http://www.booking.com/hotel/kw/the-regency-kuwait.en.html?aid=330632&label=msn-qr5xjeu890KrD17TQzeD8Q-5367447435,1.5936254980079698,7.0,Director_Removal
434,2016-03-16,http://www.venuebooking.com/newcsm/index.php/9-industry-news/1233-marriott-to-open-ac-hotel-in-belfast,0.7352941176470591,3.0,Business_Model_Resilience
435,2016-03-18,http://www.booking.com/hotel/tw/the-sherwood-taipei.en.html?aid=330632&label=msn-bAsjDkVeVSbiUjt8AOpOQA-6316863939,3.35861321776815,7.0,Director_Removal
436,2016-03-20,http://www.booking.com/hotel/kw/the-regency-kuwait.en.html?aid=330632&label=msn-qr5xjeu890KrD17TQzeD8Q-473574774,1.5936254980079698,7.0,Director_Removal
438,2016-03-21,http://www.travelweekly.com/Travel-News/Travel-Technology/Bookingcom-plans-to-list-Cuba-hotels-soon,0.0,11.0,Labor_Practices
439,2016-03-21,https://www.tnooz.com/article/booking-com-strikes-first-in-cuban-travel-land-grab/,1.4450867052023102,12.0,Management_Of_Legal_And_Regulatory_Framework
440,2016-03-21,http://skift.com/2016/03/21/booking-com-first-strategy-at-play-in-pricelines-cuba-entry/,-0.90172462717155,4.0,Competitive_Behavior
441,2016-03-21,http://www.businesstimes.com.sg//real-estate/priceline-unit-bookingcom-strikes-cuba-deal-for-americans,2.1377672209026204,12.0,Management_Of_Legal_And_Regulatory_Framework
442,2016-03-22,http://www.businesstimes.com.sg:80/real-estate/priceline-unit-bookingcom-strikes-cuba-deal-for-americans,2.1377672209026204,12.0,Management_Of_Legal_And_Regulatory_Framework
443,2016-03-22,http://www.skynews.com.au/business/business/company/2016/03/22/priceline-s-booking-com-agrees-to-cuba-deal.html,2.46305418719212,1.0,Data_Security
445,2016-03-23,http://www.booking.com/hotel/kw/the-regency-kuwait.en.html?aid=330632&label=msn-qr5xjeu890KrD17TQzeD8Q-5367447434,1.5936254980079698,7.0,Director_Removal
446,2016-03-31,http://www.europapress.es/comunicados/internacional/noticia-comunicado-bookingcom-announces-renewal-of-partnership-agreement-with-accorhotels-20160331100112.html,5.25657822906431,4.0,Competitive_Behavior
447,2016-04-05,http://www.booking.com/hotel/us/best-western-key-ambassador-resort-inn.en.html?aid=330632&label=msn-5Hkxr4jL*3AX4PBy7wvPCg-468946901,1.23625559811044,7.0,Director_Removal
450,2016-04-05,http://www.travelweekly.com/travel-news/travel-technology/bookingcom-ads-feature-real-life-comedy-couple,-0.510410454463484,3.0,Business_Model_Resilience
451,2016-04-06,http://www.dailymail.co.uk/news/article-3525690/Websites-like-Booking-com-Hotels-Combined-Expedia-Wotif-expensive-calling-hotels-directly.html,-0.19120458891013,4.0,Competitive_Behavior
452,2016-04-08,http://skift.com/2016/04/08/how-booking-com-profits-handsomely-from-bidding-on-hotel-names/,-1.17801047120419,4.0,Competitive_Behavior
453,2016-04-13,http://www.booking.com/destinationfinder/cities/us/kissimmee.en-gb.html?label=gen173nr-1FCAEoggJCAlhYSDNiBW5vcmVmcgV1c19rc4gBAZgBLsIBA2FibsgBDtgBAegBAfgBC6gCBA,2.45282204085158,3.0,Business_Model_Resilience
454,2016-04-18,http://www.booking.com/hotel/rs/srbija.en.html,4.06779661016949,0.0,Business_Ethics
455,2016-04-18,http://www.booking.com/region/si/blejsko-jezero.en.html,0.6564551422319399,12.0,Management_Of_Legal_And_Regulatory_Framework
456,2016-04-18,http://www.booking.com/city/cn/chengdu.en-gb.html,5.0632911392405,6.0,Customer_Welfare
457,2016-04-18,http://www.booking.com/apartments/city/us/denver.en-gb.html,6.945661700262929,6.0,Customer_Welfare
458,2016-04-18,http://www.booking.com/destinationfinder/cities/hr/rovinj.en-gb.html,0.93984962406015,8.0,Employee_Engagement_Inclusion_And_Diversity
459,2016-04-18,http://www.booking.com/destinationfinder/cities/vn/ho-chi-minh-city.en-gb.html,0.97560975609756,3.0,Business_Model_Resilience
460,2016-04-18,http://www.booking.com/destinationfinder/cities/pe/lima.en-gb.html,1.5210608424337,18.0,Systemic_Risk_Management
461,2016-04-18,http://www.booking.com/region/ro/black-sea-romania.en.html,1.0593220338983,12.0,Management_Of_Legal_And_Regulatory_Framework
462,2016-04-18,http://www.booking.com/apartments/index.en-gb.html,8.87850467289719,2.0,Access_And_Affordability
463,2016-04-19,http://www.booking.com/hotel/bh/best-western-juffair.en.html,2.7350038125900205,7.0,Director_Removal
464,2016-04-19,http://www.booking.com/region/us/virginia.en.html,0.9763999142923052,8.0,Employee_Engagement_Inclusion_And_Diversity
465,2016-04-19,http://www.booking.com/hotel/ma/mauritania.en.html,3.25,7.0,Director_Removal
466,2016-04-19,http://www.booking.com/region/pa/panama.en.html,1.0940919037199102,8.0,Employee_Engagement_Inclusion_And_Diversity
467,2016-04-19,http://www.booking.com/region/ug/kampala.en.html,1.1037527593819,12.0,Management_Of_Legal_And_Regulatory_Framework
468,2016-04-19,http://www.booking.com/hotel/us/irma-hotel.en.html,2.25035161744023,0.0,Business_Ethics
469,2016-04-19,http://www.booking.com/region/us/connecticut.en.html,-1.4123868351165398,9.0,Employee_Health_And_Safety
470,2016-04-19,http://www.booking.com/region/us/massachusetts.en.html,1.08932461873639,3.0,Business_Model_Resilience
471,2016-04-19,http://www.breakingtravelnews.com/news/article/eurail.com-links-with-booking.com-for-accommodation-deal/,8.208955223880599,22.0,Customer_Privacy
472,2016-04-19,http://www.booking.com/region/mt/malta.en.html,1.1037527593819,6.0,Customer_Welfare
